Frame,Speed,acc,Steer,Throttle,Brake,Left Line X,Left Line Y,Right Line X,Right Line Y,Lead Speed,Lead x Dist,Lead y Dist,Relatve Distance
1127,14.177543213775554,2.0968971362365,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.8924298286437988, -1.890750765800476, -1.8905994892120361, -1.8920811414718628, -1.892341136932373, -1.8924916982650757, -1.9000359773635864, -1.8996117115020752, -1.912349820137024, -1.9045039415359497, -1.9186127185821533, -1.9150723218917847, -1.9385035037994385, -1.9580020904541016, -1.9862852096557617, -2.014007806777954, -2.041186571121216, -2.007681369781494, -2.018129587173462, -1.994292974472046, -1.8867003917694092, -1.7773815393447876, -1.6071031093597412, -1.3484578132629395, -1.0141762495040894, -0.6367573738098145, -0.15239179134368896, 0.29293012619018555, 0.8918201923370361, 1.6927740573883057, 2.3773083686828613, 3.2505433559417725, 4.254562854766846]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3447871208190918, 1.3438321352005005, 1.3410686254501343, 1.3374696969985962, 1.3330941200256348, 1.3303849697113037, 1.3251519203186035, 1.3198295831680298, 1.3145866394042969, 1.3054633140563965, 1.2937018871307373, 1.2784810066223145, 1.2634291648864746, 1.247411847114563, 1.2326619625091553, 1.215798020362854, 1.2087476253509521, 1.2110795974731445, 1.2333507537841797, 1.2784655094146729, 1.3704969882965088, 1.5013165473937988, 1.6841989755630493, 1.9596797227859497, 2.328073740005493, 2.7441539764404297, 3.3419721126556396, 4.018781661987305, 4.912156581878662, 5.8583574295043945, 6.97817850112915, 8.274553298950195, 9.795980453491211]",14.55056095123291,115.6081314086914,1.0872565507888794,115.61324394123925
1128,14.20646036156004,2.0360127695205414,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.8924298286437988, -1.890750765800476, -1.8905994892120361, -1.8920811414718628, -1.892341136932373, -1.8924916982650757, -1.9000359773635864, -1.8996117115020752, -1.912349820137024, -1.9045039415359497, -1.9186127185821533, -1.9150723218917847, -1.9385035037994385, -1.9580020904541016, -1.9862852096557617, -2.014007806777954, -2.041186571121216, -2.007681369781494, -2.018129587173462, -1.994292974472046, -1.8867003917694092, -1.7773815393447876, -1.6071031093597412, -1.3484578132629395, -1.0141762495040894, -0.6367573738098145, -0.15239179134368896, 0.29293012619018555, 0.8918201923370361, 1.6927740573883057, 2.3773083686828613, 3.2505433559417725, 4.254562854766846]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3447871208190918, 1.3438321352005005, 1.3410686254501343, 1.3374696969985962, 1.3330941200256348, 1.3303849697113037, 1.3251519203186035, 1.3198295831680298, 1.3145866394042969, 1.3054633140563965, 1.2937018871307373, 1.2784810066223145, 1.2634291648864746, 1.247411847114563, 1.2326619625091553, 1.215798020362854, 1.2087476253509521, 1.2110795974731445, 1.2333507537841797, 1.2784655094146729, 1.3704969882965088, 1.5013165473937988, 1.6841989755630493, 1.9596797227859497, 2.328073740005493, 2.7441539764404297, 3.3419721126556396, 4.018781661987305, 4.912156581878662, 5.8583574295043945, 6.97817850112915, 8.274553298950195, 9.795980453491211]",14.55056095123291,115.6081314086914,1.0872565507888794,115.61324394123925
1129,14.224280351958589,2.0271050801872956,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.8924298286437988, -1.890750765800476, -1.8905994892120361, -1.8920811414718628, -1.892341136932373, -1.8924916982650757, -1.9000359773635864, -1.8996117115020752, -1.912349820137024, -1.9045039415359497, -1.9186127185821533, -1.9150723218917847, -1.9385035037994385, -1.9580020904541016, -1.9862852096557617, -2.014007806777954, -2.041186571121216, -2.007681369781494, -2.018129587173462, -1.994292974472046, -1.8867003917694092, -1.7773815393447876, -1.6071031093597412, -1.3484578132629395, -1.0141762495040894, -0.6367573738098145, -0.15239179134368896, 0.29293012619018555, 0.8918201923370361, 1.6927740573883057, 2.3773083686828613, 3.2505433559417725, 4.254562854766846]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3447871208190918, 1.3438321352005005, 1.3410686254501343, 1.3374696969985962, 1.3330941200256348, 1.3303849697113037, 1.3251519203186035, 1.3198295831680298, 1.3145866394042969, 1.3054633140563965, 1.2937018871307373, 1.2784810066223145, 1.2634291648864746, 1.247411847114563, 1.2326619625091553, 1.215798020362854, 1.2087476253509521, 1.2110795974731445, 1.2333507537841797, 1.2784655094146729, 1.3704969882965088, 1.5013165473937988, 1.6841989755630493, 1.9596797227859497, 2.328073740005493, 2.7441539764404297, 3.3419721126556396, 4.018781661987305, 4.912156581878662, 5.8583574295043945, 6.97817850112915, 8.274553298950195, 9.795980453491211]",14.55056095123291,115.6081314086914,1.0872565507888794,115.61324394123925
1130,14.23361083538778,2.02402088099654,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.884722113609314, -1.8831486701965332, -1.8826855421066284, -1.8836411237716675, -1.883241891860962, -1.8825700283050537, -1.8884303569793701, -1.8866641521453857, -1.8967111110687256, -1.8878164291381836, -1.8997375965118408, -1.8963162899017334, -1.9192196130752563, -1.9400421380996704, -1.970468521118164, -2.0008363723754883, -2.0307300090789795, -2.0047552585601807, -2.0176563262939453, -1.996804118156433, -1.895211100578308, -1.787508487701416, -1.6220903396606445, -1.3686431646347046, -1.0395926237106323, -0.6638531684875488, -0.18962395191192627, 0.2689085006713867, 0.8691785335540771, 1.6520569324493408, 2.3561480045318604, 3.216374397277832, 4.226905345916748]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3387415409088135, 1.3378350734710693, 1.335248351097107, 1.332092046737671, 1.3281691074371338, 1.3260109424591064, 1.3207297325134277, 1.3145755529403687, 1.3083710670471191, 1.2974224090576172, 1.2839381694793701, 1.2663815021514893, 1.2502295970916748, 1.2335913181304932, 1.2184975147247314, 1.201301097869873, 1.1961342096328735, 1.1995887756347656, 1.2252347469329834, 1.2735763788223267, 1.3717918395996094, 1.5070325136184692, 1.693788766860962, 1.9740480184555054, 2.348111629486084, 2.7629265785217285, 3.362143039703369, 4.040590763092041, 4.927517890930176, 5.877780437469482, 6.983989715576172, 8.28581714630127, 9.80766487121582]",14.815324783325195,118.51045989990234,1.0938224792480469,118.51550764900968
1131,14.23361083538778,2.02402088099654,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.884722113609314, -1.8831486701965332, -1.8826855421066284, -1.8836411237716675, -1.883241891860962, -1.8825700283050537, -1.8884303569793701, -1.8866641521453857, -1.8967111110687256, -1.8878164291381836, -1.8997375965118408, -1.8963162899017334, -1.9192196130752563, -1.9400421380996704, -1.970468521118164, -2.0008363723754883, -2.0307300090789795, -2.0047552585601807, -2.0176563262939453, -1.996804118156433, -1.895211100578308, -1.787508487701416, -1.6220903396606445, -1.3686431646347046, -1.0395926237106323, -0.6638531684875488, -0.18962395191192627, 0.2689085006713867, 0.8691785335540771, 1.6520569324493408, 2.3561480045318604, 3.216374397277832, 4.226905345916748]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3387415409088135, 1.3378350734710693, 1.335248351097107, 1.332092046737671, 1.3281691074371338, 1.3260109424591064, 1.3207297325134277, 1.3145755529403687, 1.3083710670471191, 1.2974224090576172, 1.2839381694793701, 1.2663815021514893, 1.2502295970916748, 1.2335913181304932, 1.2184975147247314, 1.201301097869873, 1.1961342096328735, 1.1995887756347656, 1.2252347469329834, 1.2735763788223267, 1.3717918395996094, 1.5070325136184692, 1.693788766860962, 1.9740480184555054, 2.348111629486084, 2.7629265785217285, 3.362143039703369, 4.040590763092041, 4.927517890930176, 5.877780437469482, 6.983989715576172, 8.28581714630127, 9.80766487121582]",14.815324783325195,118.51045989990234,1.0938224792480469,118.51550764900968
1132,14.285504498218877,2.178372884405461,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.884722113609314, -1.8831486701965332, -1.8826855421066284, -1.8836411237716675, -1.883241891860962, -1.8825700283050537, -1.8884303569793701, -1.8866641521453857, -1.8967111110687256, -1.8878164291381836, -1.8997375965118408, -1.8963162899017334, -1.9192196130752563, -1.9400421380996704, -1.970468521118164, -2.0008363723754883, -2.0307300090789795, -2.0047552585601807, -2.0176563262939453, -1.996804118156433, -1.895211100578308, -1.787508487701416, -1.6220903396606445, -1.3686431646347046, -1.0395926237106323, -0.6638531684875488, -0.18962395191192627, 0.2689085006713867, 0.8691785335540771, 1.6520569324493408, 2.3561480045318604, 3.216374397277832, 4.226905345916748]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3387415409088135, 1.3378350734710693, 1.335248351097107, 1.332092046737671, 1.3281691074371338, 1.3260109424591064, 1.3207297325134277, 1.3145755529403687, 1.3083710670471191, 1.2974224090576172, 1.2839381694793701, 1.2663815021514893, 1.2502295970916748, 1.2335913181304932, 1.2184975147247314, 1.201301097869873, 1.1961342096328735, 1.1995887756347656, 1.2252347469329834, 1.2735763788223267, 1.3717918395996094, 1.5070325136184692, 1.693788766860962, 1.9740480184555054, 2.348111629486084, 2.7629265785217285, 3.362143039703369, 4.040590763092041, 4.927517890930176, 5.877780437469482, 6.983989715576172, 8.28581714630127, 9.80766487121582]",14.815324783325195,118.51045989990234,1.0938224792480469,118.51550764900968
1133,14.306828764614554,2.1347390128023416,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.884722113609314, -1.8831486701965332, -1.8826855421066284, -1.8836411237716675, -1.883241891860962, -1.8825700283050537, -1.8884303569793701, -1.8866641521453857, -1.8967111110687256, -1.8878164291381836, -1.8997375965118408, -1.8963162899017334, -1.9192196130752563, -1.9400421380996704, -1.970468521118164, -2.0008363723754883, -2.0307300090789795, -2.0047552585601807, -2.0176563262939453, -1.996804118156433, -1.895211100578308, -1.787508487701416, -1.6220903396606445, -1.3686431646347046, -1.0395926237106323, -0.6638531684875488, -0.18962395191192627, 0.2689085006713867, 0.8691785335540771, 1.6520569324493408, 2.3561480045318604, 3.216374397277832, 4.226905345916748]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3387415409088135, 1.3378350734710693, 1.335248351097107, 1.332092046737671, 1.3281691074371338, 1.3260109424591064, 1.3207297325134277, 1.3145755529403687, 1.3083710670471191, 1.2974224090576172, 1.2839381694793701, 1.2663815021514893, 1.2502295970916748, 1.2335913181304932, 1.2184975147247314, 1.201301097869873, 1.1961342096328735, 1.1995887756347656, 1.2252347469329834, 1.2735763788223267, 1.3717918395996094, 1.5070325136184692, 1.693788766860962, 1.9740480184555054, 2.348111629486084, 2.7629265785217285, 3.362143039703369, 4.040590763092041, 4.927517890930176, 5.877780437469482, 6.983989715576172, 8.28581714630127, 9.80766487121582]",14.815324783325195,118.51045989990234,1.0938224792480469,118.51550764900968
1134,14.326192636149846,2.046403839597058,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.883900761604309, -1.8826799392700195, -1.8830535411834717, -1.8853788375854492, -1.886895775794983, -1.8885549306869507, -1.8967645168304443, -1.8974723815917969, -1.9089303016662598, -1.9012082815170288, -1.9122148752212524, -1.906810998916626, -1.9249215126037598, -1.9389070272445679, -1.9595491886138916, -1.9776604175567627, -1.9926793575286865, -1.951119303703308, -1.944606065750122, -1.9036378860473633, -1.7833020687103271, -1.6559345722198486, -1.472366213798523, -1.2037941217422485, -0.8624268770217896, -0.47619450092315674, 0.004348397254943848, 0.46888184547424316, 1.0693111419677734, 1.844895839691162, 2.543381690979004, 3.3918168544769287, 4.383996486663818]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3383444547653198, 1.3373416662216187, 1.3343039751052856, 1.3303465843200684, 1.3253377676010132, 1.3218681812286377, 1.3150209188461304, 1.307194709777832, 1.2997933626174927, 1.2879910469055176, 1.2748653888702393, 1.2584928274154663, 1.245664119720459, 1.2342209815979004, 1.225978970527649, 1.2176077365875244, 1.2231452465057373, 1.2384099960327148, 1.2777574062347412, 1.339780330657959, 1.452902913093567, 1.6013765335083008, 1.7997691631317139, 2.0889029502868652, 2.4691388607025146, 2.8836586475372314, 3.4788944721221924, 4.147623538970947, 5.015917778015137, 5.944638729095459, 7.014290809631348, 8.280210494995117, 9.75234603881836]",15.824098587036133,149.85504150390625,1.221174716949463,149.8600171220689
1135,14.326192636149846,2.046403839597058,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.883900761604309, -1.8826799392700195, -1.8830535411834717, -1.8853788375854492, -1.886895775794983, -1.8885549306869507, -1.8967645168304443, -1.8974723815917969, -1.9089303016662598, -1.9012082815170288, -1.9122148752212524, -1.906810998916626, -1.9249215126037598, -1.9389070272445679, -1.9595491886138916, -1.9776604175567627, -1.9926793575286865, -1.951119303703308, -1.944606065750122, -1.9036378860473633, -1.7833020687103271, -1.6559345722198486, -1.472366213798523, -1.2037941217422485, -0.8624268770217896, -0.47619450092315674, 0.004348397254943848, 0.46888184547424316, 1.0693111419677734, 1.844895839691162, 2.543381690979004, 3.3918168544769287, 4.383996486663818]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3383444547653198, 1.3373416662216187, 1.3343039751052856, 1.3303465843200684, 1.3253377676010132, 1.3218681812286377, 1.3150209188461304, 1.307194709777832, 1.2997933626174927, 1.2879910469055176, 1.2748653888702393, 1.2584928274154663, 1.245664119720459, 1.2342209815979004, 1.225978970527649, 1.2176077365875244, 1.2231452465057373, 1.2384099960327148, 1.2777574062347412, 1.339780330657959, 1.452902913093567, 1.6013765335083008, 1.7997691631317139, 2.0889029502868652, 2.4691388607025146, 2.8836586475372314, 3.4788944721221924, 4.147623538970947, 5.015917778015137, 5.944638729095459, 7.014290809631348, 8.280210494995117, 9.75234603881836]",15.824098587036133,149.85504150390625,1.221174716949463,149.8600171220689
1136,14.336382165606057,2.0876646018335956,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.883900761604309, -1.8826799392700195, -1.8830535411834717, -1.8853788375854492, -1.886895775794983, -1.8885549306869507, -1.8967645168304443, -1.8974723815917969, -1.9089303016662598, -1.9012082815170288, -1.9122148752212524, -1.906810998916626, -1.9249215126037598, -1.9389070272445679, -1.9595491886138916, -1.9776604175567627, -1.9926793575286865, -1.951119303703308, -1.944606065750122, -1.9036378860473633, -1.7833020687103271, -1.6559345722198486, -1.472366213798523, -1.2037941217422485, -0.8624268770217896, -0.47619450092315674, 0.004348397254943848, 0.46888184547424316, 1.0693111419677734, 1.844895839691162, 2.543381690979004, 3.3918168544769287, 4.383996486663818]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3383444547653198, 1.3373416662216187, 1.3343039751052856, 1.3303465843200684, 1.3253377676010132, 1.3218681812286377, 1.3150209188461304, 1.307194709777832, 1.2997933626174927, 1.2879910469055176, 1.2748653888702393, 1.2584928274154663, 1.245664119720459, 1.2342209815979004, 1.225978970527649, 1.2176077365875244, 1.2231452465057373, 1.2384099960327148, 1.2777574062347412, 1.339780330657959, 1.452902913093567, 1.6013765335083008, 1.7997691631317139, 2.0889029502868652, 2.4691388607025146, 2.8836586475372314, 3.4788944721221924, 4.147623538970947, 5.015917778015137, 5.944638729095459, 7.014290809631348, 8.280210494995117, 9.75234603881836]",15.824098587036133,149.85504150390625,1.221174716949463,149.8600171220689
1137,14.380416144173015,2.0036419289994463,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.883900761604309, -1.8826799392700195, -1.8830535411834717, -1.8853788375854492, -1.886895775794983, -1.8885549306869507, -1.8967645168304443, -1.8974723815917969, -1.9089303016662598, -1.9012082815170288, -1.9122148752212524, -1.906810998916626, -1.9249215126037598, -1.9389070272445679, -1.9595491886138916, -1.9776604175567627, -1.9926793575286865, -1.951119303703308, -1.944606065750122, -1.9036378860473633, -1.7833020687103271, -1.6559345722198486, -1.472366213798523, -1.2037941217422485, -0.8624268770217896, -0.47619450092315674, 0.004348397254943848, 0.46888184547424316, 1.0693111419677734, 1.844895839691162, 2.543381690979004, 3.3918168544769287, 4.383996486663818]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3383444547653198, 1.3373416662216187, 1.3343039751052856, 1.3303465843200684, 1.3253377676010132, 1.3218681812286377, 1.3150209188461304, 1.307194709777832, 1.2997933626174927, 1.2879910469055176, 1.2748653888702393, 1.2584928274154663, 1.245664119720459, 1.2342209815979004, 1.225978970527649, 1.2176077365875244, 1.2231452465057373, 1.2384099960327148, 1.2777574062347412, 1.339780330657959, 1.452902913093567, 1.6013765335083008, 1.7997691631317139, 2.0889029502868652, 2.4691388607025146, 2.8836586475372314, 3.4788944721221924, 4.147623538970947, 5.015917778015137, 5.944638729095459, 7.014290809631348, 8.280210494995117, 9.75234603881836]",15.824098587036133,149.85504150390625,1.221174716949463,149.8600171220689
1138,14.405087819539968,1.9910832119609274,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.883900761604309, -1.8826799392700195, -1.8830535411834717, -1.8853788375854492, -1.886895775794983, -1.8885549306869507, -1.8967645168304443, -1.8974723815917969, -1.9089303016662598, -1.9012082815170288, -1.9122148752212524, -1.906810998916626, -1.9249215126037598, -1.9389070272445679, -1.9595491886138916, -1.9776604175567627, -1.9926793575286865, -1.951119303703308, -1.944606065750122, -1.9036378860473633, -1.7833020687103271, -1.6559345722198486, -1.472366213798523, -1.2037941217422485, -0.8624268770217896, -0.47619450092315674, 0.004348397254943848, 0.46888184547424316, 1.0693111419677734, 1.844895839691162, 2.543381690979004, 3.3918168544769287, 4.383996486663818]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3383444547653198, 1.3373416662216187, 1.3343039751052856, 1.3303465843200684, 1.3253377676010132, 1.3218681812286377, 1.3150209188461304, 1.307194709777832, 1.2997933626174927, 1.2879910469055176, 1.2748653888702393, 1.2584928274154663, 1.245664119720459, 1.2342209815979004, 1.225978970527649, 1.2176077365875244, 1.2231452465057373, 1.2384099960327148, 1.2777574062347412, 1.339780330657959, 1.452902913093567, 1.6013765335083008, 1.7997691631317139, 2.0889029502868652, 2.4691388607025146, 2.8836586475372314, 3.4788944721221924, 4.147623538970947, 5.015917778015137, 5.944638729095459, 7.014290809631348, 8.280210494995117, 9.75234603881836]",15.824098587036133,149.85504150390625,1.221174716949463,149.8600171220689
